n,switching_ratio,rounds
10000,0,17
10000,0,18
10000,0,19
10000,0,19
10000,0,18
10000,0,20
10000,0,17
10000,0,18
10000,0,17
10000,0,15
10000,0,17
10000,0,19
10000,0,17
10000,0,16
10000,0,19
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,19
10000,0,20
10000,0,18
10000,0,17
10000,0,17
10000,0,19
10000,0,16
10000,0,16
10000,0,17
10000,0,16
10000,0,17
10000,0,16
10000,0,18
10000,0,21
10000,0,20
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,18
10000,0,15
10000,0,19
10000,0,16
10000,0,15
10000,0,17
10000,0,17
10000,0,16
10000,0,16
10000,0,21
10000,0,18
10000,0,17
10000,0,22
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,21
10000,0,17
10000,0,18
10000,0,18
10000,0,22
10000,0,17
10000,0,19
10000,0,16
10000,0,17
10000,0,17
10000,0,20
10000,0,18
10000,0,17
10000,0,20
10000,0,18
10000,0,16
10000,0,19
10000,0,17
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,19
10000,0,16
10000,0,20
10000,0,19
10000,0,16
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,19
10000,0,18
10000,0,17
10000,0,19
10000,0,17
10000,0,16
10000,0,17
10000,0,19
10000,0,18
10000,0,18
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,18
10000,0,17
10000,0,16
10000,0,16
10000,0,16
10000,0,18
10000,0,17
10000,0,18
10000,0,19
10000,0,16
10000,0,22
10000,0,18
10000,0,18
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,18
10000,0,17
10000,0,16
10000,0,18
10000,0,18
10000,0,20
10000,0,16
10000,0,17
10000,0,16
10000,0,16
10000,0,18
10000,0,16
10000,0,16
10000,0,16
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,19
10000,0,19
10000,0,19
10000,0,21
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,22
10000,0,18
10000,0,19
10000,0,19
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,16
10000,0,19
10000,0,18
10000,0,17
10000,0,17
10000,0,19
10000,0,18
10000,0,18
10000,0,16
10000,0,17
10000,0,20
10000,0,17
10000,0,16
10000,0,18
10000,0,19
10000,0,16
10000,0,18
10000,0,16
10000,0,16
10000,0,16
10000,0,18
10000,0,20
10000,0,20
10000,0,19
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,23
10000,0,18
10000,0,19
10000,0,18
10000,0,20
10000,0,19
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,19
10000,0,16
10000,0,17
10000,0,18
10000,0,17
10000,0,18
10000,0,19
10000,0,18
10000,0,19
10000,0,17
10000,0,16
10000,0,18
10000,0,18
10000,0,16
10000,0,17
10000,0,18
10000,0,18
10000,0,19
10000,0,17
10000,0,18
10000,0,17
10000,0,19
10000,0,19
10000,0,19
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,16
10000,0,17
10000,0,15
10000,0,18
10000,0,18
10000,0,18
10000,0,18
10000,0,16
10000,0,15
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,16
10000,0,18
10000,0,18
10000,0,20
10000,0,18
10000,0,18
10000,0,17
10000,0,20
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,17
10000,0,18
10000,0,19
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,20
10000,0,20
10000,0,17
10000,0,18
10000,0,22
10000,0,18
10000,0,18
10000,0,17
10000,0,19
10000,0,15
10000,0,16
10000,0,16
10000,0,18
10000,0,16
10000,0,17
10000,0,18
10000,0,16
10000,0,18
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,16
10000,0,16
10000,0,15
10000,0,18
10000,0,18
10000,0,16
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,19
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,18
10000,0,18
10000,0,18
10000,0,19
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,19
10000,0,17
10000,0,20
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,18
10000,0,21
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,17
10000,0,16
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,17
10000,0,16
10000,0,21
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,17
10000,0,18
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,19
10000,0,16
10000,0,17
10000,0,20
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,19
10000,0,16
10000,0,21
10000,0,18
10000,0,18
10000,0,18
10000,0,18
10000,0,16
10000,0,17
10000,0,22
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,17
10000,0,18
10000,0,16
10000,0,18
10000,0,17
10000,0,17
10000,0,15
10000,0,16
10000,0,18
10000,0,18
10000,0,17
10000,0,18
10000,0,19
10000,0,18
10000,0,17
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,19
10000,0,16
10000,0,18
10000,0,19
10000,0,18
10000,0,18
10000,0,18
10000,0,18
10000,0,16
10000,0,17
10000,0,16
10000,0,18
10000,0,21
10000,0,20
10000,0,17
10000,0,16
10000,0,18
10000,0,16
10000,0,23
10000,0,16
10000,0,19
10000,0,16
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,16
10000,0,16
10000,0,18
10000,0,17
10000,0,18
10000,0,16
10000,0,16
10000,0,20
10000,0,17
10000,0,19
10000,0,18
10000,0,17
10000,0,19
10000,0,17
10000,0,17
10000,0,16
10000,0,18
10000,0,17
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,20
10000,0,18
10000,0,16
10000,0,18
10000,0,17
10000,0,17
10000,0,19
10000,0,22
10000,0,18
10000,0,16
10000,0,21
10000,0,20
10000,0,17
10000,0,17
10000,0,19
10000,0,19
10000,0,18
10000,0,19
10000,0,19
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,19
10000,0,19
10000,0,16
10000,0,16
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,17
10000,0,16
10000,0,18
10000,0,18
10000,0,16
10000,0,19
10000,0,16
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,19
10000,0,16
10000,0,18
10000,0,19
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,17
10000,0,16
10000,0,20
10000,0,19
10000,0,18
10000,0,21
10000,0,19
10000,0,20
10000,0,17
10000,0,16
10000,0,19
10000,0,19
10000,0,17
10000,0,15
10000,0,16
10000,0,17
10000,0,18
10000,0,15
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,19
10000,0,16
10000,0,20
10000,0,17
10000,0,16
10000,0,19
10000,0,18
10000,0,16
10000,0,22
10000,0,19
10000,0,17
10000,0,18
10000,0,16
10000,0,19
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,16
10000,0,16
10000,0,16
10000,0,16
10000,0,18
10000,0,20
10000,0,16
10000,0,20
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,18
10000,0,21
10000,0,15
10000,0,19
10000,0,17
10000,0,17
10000,0,19
10000,0,20
10000,0,16
10000,0,19
10000,0,16
10000,0,17
10000,0,17
10000,0,19
10000,0,16
10000,0,17
10000,0,19
10000,0,19
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,22
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,19
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,18
10000,0,16
10000,0,18
10000,0,16
10000,0,17
10000,0,18
10000,0,17
10000,0,16
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,20
10000,0,16
10000,0,16
10000,0,17
10000,0,16
10000,0,18
10000,0,17
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,16
10000,0,18
10000,0,17
10000,0,17
10000,0,15
10000,0,16
10000,0,18
10000,0,17
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,16
10000,0,19
10000,0,18
10000,0,17
10000,0,15
10000,0,16
10000,0,22
10000,0,16
10000,0,17
10000,0,20
10000,0,17
10000,0,16
10000,0,16
10000,0,18
10000,0,18
10000,0,17
10000,0,15
10000,0,17
10000,0,18
10000,0,18
10000,0,16
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,20
10000,0,17
10000,0,16
10000,0,16
10000,0,16
10000,0,16
10000,0,16
10000,0,17
10000,0,16
10000,0,20
10000,0,17
10000,0,18
10000,0,20
10000,0,17
10000,0,19
10000,0,18
10000,0,17
10000,0,19
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,21
10000,0,17
10000,0,16
10000,0,19
10000,0,18
10000,0,18
10000,0,16
10000,0,17
10000,0,16
10000,0,18
10000,0,21
10000,0,16
10000,0,17
10000,0,16
10000,0,18
10000,0,17
10000,0,19
10000,0,18
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,20
10000,0,18
10000,0,15
10000,0,17
10000,0,20
10000,0,16
10000,0,18
10000,0,16
10000,0,17
10000,0,18
10000,0,18
10000,0,16
10000,0,20
10000,0,16
10000,0,22
10000,0,16
10000,0,17
10000,0,17
10000,0,18
10000,0,16
10000,0,18
10000,0,16
10000,0,17
10000,0,18
10000,0,18
10000,0,16
10000,0,18
10000,0,17
10000,0,18
10000,0,16
10000,0,16
10000,0,16
10000,0,17
10000,0,19
10000,0,17
10000,0,22
10000,0,19
10000,0,17
10000,0,16
10000,0,19
10000,0,18
10000,0,16
10000,0,17
10000,0,20
10000,0,17
10000,0,17
10000,0,20
10000,0,18
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,16
10000,0,18
10000,0,17
10000,0,17
10000,0,16
10000,0,18
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,19
10000,0,19
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,20
10000,0,16
10000,0,18
10000,0,16
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,20
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,18
10000,0,16
10000,0,16
10000,0,18
10000,0,21
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,18
10000,0,17
10000,0,18
10000,0,17
10000,0,19
10000,0,20
10000,0,18
10000,0,16
10000,0,17
10000,0,18
10000,0,17
10000,0,16
10000,0,18
10000,0,19
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,20
10000,0,16
10000,0,19
10000,0,19
10000,0,16
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,16
10000,0,16
10000,0,17
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,17
10000,0,19
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,16
10000,0,16
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,19
10000,0,16
10000,0,18
10000,0,16
10000,0,21
10000,0,18
10000,0,20
10000,0,16
10000,0,19
10000,0,17
10000,0,19
10000,0,17
10000,0,16
10000,0,20
10000,0,16
10000,0,17
10000,0,18
10000,0,19
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,19
10000,0,16
10000,0,19
10000,0,18
10000,0,21
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,19
10000,0,18
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,22
10000,0,19
10000,0,15
10000,0,17
10000,0,17
10000,0,20
10000,0,18
10000,0,16
10000,0,18
10000,0,17
10000,0,16
10000,0,19
10000,0,18
10000,0,17
10000,0,17
10000,0,19
10000,0,17
10000,0,18
10000,0,17
10000,0,19
10000,0,16
10000,0,19
10000,0,16
10000,0,16
10000,0,18
10000,0,18
10000,0,19
10000,0,16
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,20
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,19
10000,0,17
10000,0,19
10000,0,17
10000,0,18
10000,0,19
10000,0,17
10000,0,19
10000,0,16
10000,0,18
10000,0,21
10000,0,17
10000,0,16
10000,0,20
10000,0,17
10000,0,18
10000,0,18
10000,0,19
10000,0,18
10000,0,18
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,18
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,16
10000,0,18
10000,0,18
10000,0,18
10000,0,20
10000,0,16
10000,0,19
10000,0,18
10000,0,20
10000,0,16
10000,0,17
10000,0,19
10000,0,16
10000,0,15
10000,0,18
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,16
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,17
10000,0,18
10000,0,17
10000,0,18
10000,0,19
10000,0,18
10000,0,19
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,19
10000,0,16
10000,0,16
10000,0,16
10000,0,17
10000,0,18
10000,0,16
10000,0,18
10000,0,18
10000,0,18
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,16
10000,0,20
10000,0,18
10000,0,20
10000,0,17
10000,0,17
10000,0,18
10000,0,20
10000,0,17
10000,0,17
10000,0,16
10000,0,18
10000,0,19
10000,0,17
10000,0,22
10000,0,17
10000,0,17
10000,0,19
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,19
10000,0,18
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,22
10000,0,17
10000,0,19
10000,0,19
10000,0,17
10000,0,21
10000,0,17
10000,0,17
10000,0,16
10000,0,18
10000,0,16
10000,0,17
10000,0,17
10000,0,19
10000,0,17
10000,0,18
10000,0,17
10000,0,16
10000,0,19
10000,0,18
10000,0,19
10000,0,17
10000,0,17
10000,0,18
10000,0,16
10000,0,20
10000,0,17
10000,0,17
10000,0,19
10000,0,18
10000,0,17
10000,0,19
10000,0,18
10000,0,19
10000,0,16
10000,0,17
10000,0,18
10000,0,16
10000,0,20
10000,0,21
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,16
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,15
10000,0,19
10000,0,17
10000,0,18
10000,0,17
10000,0,19
10000,0,17
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,19
10000,0,19
10000,0,16
10000,0,18
10000,0,20
10000,0,19
10000,0,17
10000,0,17
10000,0,16
10000,0,19
10000,0,16
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,18
10000,0,18
10000,0,16
10000,0,17
10000,0,18
10000,0,18
10000,0,18
10000,0,16
10000,0,18
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,19
10000,0,20
10000,0,17
10000,0,18
10000,0,16
10000,0,19
10000,0,17
10000,0,16
10000,0,19
10000,0,19
10000,0,18
10000,0,18
10000,0,17
10000,0,16
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,16
10000,0,18
10000,0,16
10000,0,17
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,21
10000,0,16
10000,0,17
10000,0,16
10000,0,17
10000,0,15
10000,0,17
10000,0,18
10000,0,17
10000,0,18
10000,0,17
10000,0,16
10000,0,18
10000,0,19
10000,0,19
10000,0,18
10000,0,17
10000,0,16
10000,0,18
10000,0,17
10000,0,18
10000,0,19
10000,0,21
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,15
10000,0,15
10000,0,17
10000,0,16
10000,0,17
10000,0,16
10000,0,19
10000,0,18
10000,0,16
10000,0,16
10000,0,19
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,20
10000,0,18
10000,0,17
10000,0,18
10000,0,19
10000,0,16
10000,0,18
10000,0,18
10000,0,18
10000,0,19
10000,0,18
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,15
10000,0,18
10000,0,17
10000,0,19
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,18
10000,0,16
10000,0,16
10000,0,17
10000,0,18
10000,0,19
10000,0,17
10000,0,20
10000,0,18
10000,0,18
10000,0,17
10000,0,19
10000,0,18
10000,0,17
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,17
10000,0,19
10000,0,17
10000,0,19
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,20
10000,0,19
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,19
10000,0,21
10000,0,17
10000,0,16
10000,0,20
10000,0,16
10000,0,16
10000,0,20
10000,0,18
10000,0,17
10000,0,18
10000,0,17
10000,0,19
10000,0,17
10000,0,20
10000,0,17
10000,0,20
10000,0,17
10000,0,17
10000,0,17
10000,0,19
10000,0,18
10000,0,16
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,16
10000,0,18
10000,0,18
10000,0,17
10000,0,19
10000,0,18
10000,0,18
10000,0,19
10000,0,16
10000,0,17
10000,0,19
10000,0,18
10000,0,17
10000,0,17
10000,0,21
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,18
10000,0,17
10000,0,16
10000,0,19
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,16
10000,0,18
10000,0,18
10000,0,16
10000,0,17
10000,0,15
10000,0,18
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,20
10000,0,18
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,16
10000,0,21
10000,0,18
10000,0,17
10000,0,16
10000,0,16
10000,0,21
10000,0,17
10000,0,19
10000,0,16
10000,0,18
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,21
10000,0,23
10000,0,18
10000,0,20
10000,0,19
10000,0,17
10000,0,17
10000,0,16
10000,0,19
10000,0,17
10000,0,18
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,16
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,16
10000,0,19
10000,0,15
10000,0,20
10000,0,17
10000,0,18
10000,0,20
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,15
10000,0,18
10000,0,18
10000,0,18
10000,0,20
10000,0,17
10000,0,19
10000,0,16
10000,0,16
10000,0,16
10000,0,19
10000,0,18
10000,0,17
10000,0,22
10000,0,16
10000,0,17
10000,0,20
10000,0,17
10000,0,19
10000,0,17
10000,0,18
10000,0,18
10000,0,16
10000,0,16
10000,0,18
10000,0,17
10000,0,16
10000,0,18
10000,0,17
10000,0,18
10000,0,16
10000,0,18
10000,0,18
10000,0,15
10000,0,18
10000,0,16
10000,0,17
10000,0,20
10000,0,17
10000,0,20
10000,0,16
10000,0,19
10000,0,16
10000,0,21
10000,0,17
10000,0,16
10000,0,15
10000,0,18
10000,0,20
10000,0,20
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,15
10000,0,19
10000,0,17
10000,0,17
10000,0,17
10000,0,21
10000,0,18
10000,0,17
10000,0,17
10000,0,16
10000,0,19
10000,0,16
10000,0,16
10000,0,17
10000,0,19
10000,0,16
10000,0,16
10000,0,15
10000,0,18
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,16
10000,0,18
10000,0,19
10000,0,17
10000,0,17
10000,0,17
10000,0,20
10000,0,17
10000,0,20
10000,0,19
10000,0,16
10000,0,18
10000,0,17
10000,0,19
10000,0,17
10000,0,18
10000,0,18
10000,0,18
10000,0,18
10000,0,16
10000,0,20
10000,0,17
10000,0,18
10000,0,20
10000,0,18
10000,0,16
10000,0,16
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,16
10000,0,19
10000,0,17
10000,0,19
10000,0,19
10000,0,18
10000,0,20
10000,0,22
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,16
10000,0,19
10000,0,18
10000,0,16
10000,0,20
10000,0,18
10000,0,18
10000,0,16
10000,0,16
10000,0,18
10000,0,18
10000,0,17
10000,0,18
10000,0,18
10000,0,20
10000,0,23
10000,0,19
10000,0,17
10000,0,16
10000,0,20
10000,0,19
10000,0,17
10000,0,16
10000,0,18
10000,0,17
10000,0,18
10000,0,16
10000,0,16
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,19
10000,0,18
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,18
10000,0,18
10000,0,16
10000,0,18
10000,0,22
10000,0,18
10000,0,16
10000,0,17
10000,0,18
10000,0,20
10000,0,16
10000,0,16
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,19
10000,0,17
10000,0,18
10000,0,16
10000,0,18
10000,0,17
10000,0,18
10000,0,16
10000,0,18
10000,0,19
10000,0,18
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,19
10000,0,17
10000,0,19
10000,0,18
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,18
10000,0,17
10000,0,18
10000,0,18
10000,0,17
10000,0,16
10000,0,19
10000,0,16
10000,0,17
10000,0,18
10000,0,18
10000,0,17
10000,0,16
10000,0,21
10000,0,16
10000,0,16
10000,0,17
10000,0,16
10000,0,17
10000,0,20
10000,0,19
10000,0,17
10000,0,17
10000,0,20
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,16
10000,0,20
10000,0,20
10000,0,18
10000,0,18
10000,0,19
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,18
10000,0,19
10000,0,19
10000,0,18
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,19
10000,0,18
10000,0,17
10000,0,17
10000,0,16
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,18
10000,0,18
10000,0,16
10000,0,18
10000,0,17
10000,0,19
10000,0,16
10000,0,16
10000,0,19
10000,0,17
10000,0,17
10000,0,16
10000,0,19
10000,0,18
10000,0,18
10000,0,19
10000,0,17
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,19
10000,0,17
10000,0,17
10000,0,18
10000,0,16
10000,0,16
10000,0,21
10000,0,18
10000,0,18
10000,0,18
10000,0,19
10000,0,17
10000,0,16
10000,0,19
10000,0,17
10000,0,21
10000,0,17
10000,0,18
10000,0,19
10000,0,21
10000,0,17
10000,0,17
10000,0,16
10000,0,16
10000,0,17
10000,0,17
10000,0,19
10000,0,21
10000,0,18
10000,0,18
10000,0,16
10000,0,18
10000,0,17
10000,0,17
10000,0,18
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,19
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,20
10000,0,17
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,16
10000,0,17
10000,0,16
10000,0,17
10000,0,17
10000,0,19
10000,0,16
10000,0,19
10000,0,18
10000,0,18
10000,0,19
10000,0,17
10000,0,17
10000,0,18
10000,0,16
10000,0,16
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,19
10000,0,16
10000,0,18
10000,0,16
10000,0,16
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,16
10000,0,18
10000,0,17
10000,0,19
10000,0,17
10000,0,18
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,20
10000,0,16
10000,0,17
10000,0,19
10000,0,16
10000,0,18
10000,0,18
10000,0,18
10000,0,18
10000,0,19
10000,0,19
10000,0,16
10000,0,18
10000,0,16
10000,0,18
10000,0,18
10000,0,18
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,16
10000,0,20
10000,0,19
10000,0,17
10000,0,16
10000,0,17
10000,0,18
10000,0,16
10000,0,18
10000,0,16
10000,0,19
10000,0,17
10000,0,19
10000,0,18
10000,0,18
10000,0,19
10000,0,21
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,19
10000,0,18
10000,0,20
10000,0,17
10000,0,19
10000,0,17
10000,0,18
10000,0,18
10000,0,19
10000,0,19
10000,0,16
10000,0,19
10000,0,17
10000,0,16
10000,0,19
10000,0,18
10000,0,16
10000,0,16
10000,0,16
10000,0,17
10000,0,20
10000,0,19
10000,0,19
10000,0,18
10000,0,17
10000,0,20
10000,0,18
10000,0,18
10000,0,18
10000,0,18
10000,0,19
10000,0,16
10000,0,19
10000,0,19
10000,0,16
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,17
10000,0,18
10000,0,19
10000,0,19
10000,0,16
10000,0,17
10000,0,19
10000,0,18
10000,0,20
10000,0,18
10000,0,19
10000,0,16
10000,0,20
10000,0,16
10000,0,18
10000,0,18
10000,0,19
10000,0,19
10000,0,17
10000,0,20
10000,0,16
10000,0,17
10000,0,18
10000,0,16
10000,0,19
10000,0,17
10000,0,16
10000,0,17
10000,0,19
10000,0,20
10000,0,18
10000,0,17
10000,0,18
10000,0,17
10000,0,19
10000,0,17
10000,0,17
10000,0,16
10000,0,15
10000,0,17
10000,0,17
10000,0,16
10000,0,16
10000,0,19
10000,0,18
10000,0,17
10000,0,16
10000,0,17
10000,0,23
10000,0,16
10000,0,19
10000,0,15
10000,0,17
10000,0,18
10000,0,17
10000,0,17
10000,0,18
10000,0,17
10000,0,18
10000,0,16
10000,0,16
10000,0,17
10000,0,16
10000,0,16
10000,0,18
10000,0,18
10000,0,16
10000,0,16
10000,0,22
10000,0,17
10000,0,17
10000,0,17
10000,0,21
10000,0,18
10000,0,17
10000,0,17
10000,0,21
